ZipCode,City,State,MedianPrice,Latitude,Longitude,NearestStation,MetroDistanceMeters,DistanceToDC_Meters,Growth_1Y,Growth_3Y,Growth_5Y,Growth_10Y,Price_Volatility
20186,Warrenton,VA,572677.5860964971,38.6981628,-77.8513937,Washington Dulles International Airport,45175.2,74737.13,0.061835766952644915,0.13791294755193978,0.4192115833008397,0.6897667190487484,0.020970602475977564
20746,Suitland-Silver Hill,MD,334226.51445819676,38.8364025,-76.918265,Branch Ave,1173.15,11738.73,0.020480622638720802,0.03027279166432844,0.22866346411233698,0.746585445195835,0.019665403577881612
20910,Silver Spring,MD,672891.6988247284,39.0028825,-77.0366069,Silver Spring,1104.28,11651.96,0.03675360822949986,0.05615754991533735,0.21780960550308165,0.37615110165711185,0.024243599248156472
20197,Waterford,VA,1251286.1276706185,39.1954539,-77.6278178,Ashburn,24196.09,61432.44,0.09071032621062153,0.21829548591602188,0.6231319582055331,0.780257245989671,0.027403738662862893
20906,Silver Spring,MD,444801.78762361617,39.087321,-77.057159,Glenmont,2865.81,21167.36,0.04175443918125908,0.08146872394923016,0.2296588764751939,0.5140091374321116,0.016406669712076355
22304,Alexandria,VA,443696.4824011979,38.8131405,-77.1121255,Van Dorn Street,2155.84,11942.06,0.03800916351341438,0.09562502507392318,0.20730152101284746,0.41253566394812013,0.01388285260875961
20905,Silver Spring,MD,685094.3602990416,39.1096454,-76.9884778,Glenmont,7734.04,23748.28,0.05285403133795945,0.09621112255947104,0.31239226439593765,0.5079555336058851,0.023223666411616672
20017,Washington,DC,552970.1844711873,38.9381879,-76.9921262,Brookland-CUA,589.21,5418.01,-0.035992337889875825,-0.08743370810430898,0.05416665430434145,0.3977714080046992,0.02540334385247827
20716,Bowie,MD,441287.99264748726,38.9264277,-76.715028,Downtown Largo,11592.26,27267.33,0.030523144428600244,0.08697392734866556,0.3281929704317493,0.6968116693457095,0.018221352068120852
22742,Sumerduck,VA,489448.608485834,38.4663324,-77.7150723,Franconia-Springfield,57998.47,76569.31,0.0643303233399353,0.15850518658283755,0.43165360168351363,0.7674221762615158,0.023846338125953236
22553,Fredericksburg,VA,394600.0294731259,38.272028,-77.6477882,Franconia-Springfield,68957.02,88037.73,0.03039174087258658,0.0635574477628168,0.059788248791159085,-0.03356916448042635,0.023506846434149235
20002,Washington,DC,645380.0602454763,38.9050256,-76.9836072,NoMa-Gallaudet U,1695.47,3921.98,-0.03222628350983675,-0.09232726075877952,-0.015034738327153196,0.2501229761765109,0.018573526298782502
22202,Arlington,VA,796395.6760704747,38.8568345,-77.0514843,Crystal City,131.52,5035.87,0.03585524280809072,0.05117221532695155,0.14360020607879415,0.3692599723953145,0.019437375819094167
20110,Manassas,VA,503863.6185762381,38.7475611,-77.484727,Washington Dulles International Airport,23369.0,42962.54,0.07100260168249306,0.18596840733160921,0.45016925744135405,0.740032788098315,0.02105129901118907
22205,Arlington,VA,1156059.512995677,38.8835133,-77.1395237,East Falls Church,1549.75,9782.78,0.07521513845430686,0.14326094706325498,0.2861336966511792,0.521029133271655,0.027331071657038714
20006,Washington,DC,248130.71134834815,38.8986133,-77.0414677,Farragut West,332.51,1157.42,-0.028688824049938777,-0.031916346519226264,-0.0625923743364688,0.015776843547779244,0.011572762157644757
22401,Fredericksburg,VA,457709.16493800463,38.2992718,-77.4866583,Franconia-Springfield,58815.74,77619.36,0.04843757297574874,0.12574053362891746,0.3721323228848217,0.6232322874268902,0.01914896858195372
20171,Herndon,VA,817230.990299149,38.924038,-77.3964793,Herndon,3346.45,32001.57,0.058417120043984354,0.13444849293878958,0.3330441379866116,0.47569740649901404,0.0229129105830595
21798,Woodsboro,MD,502318.01368798193,39.5365106,-77.3026026,Shady Grove,47823.4,74801.8,0.05980098317818993,0.15436478163156725,0.4363342445834927,0.6440845171952968,0.019662850174534386
22206,Arlington,VA,560895.5870537183,38.8439166,-77.089408,Pentagon City,3350.84,8046.31,0.05038286247352465,0.0774649606046845,0.16667267943063308,0.4064615290483312,0.01601587179622916
20124,Clifton,VA,1004578.559878699,38.7813316,-77.3913325,Vienna/Fairfax-GMU,14914.62,34042.32,0.07448608980132063,0.1520786903388671,0.4037090840146076,0.547634635288656,0.02489278344794934
20019,Washington,DC,373068.6973265366,38.8914117,-76.9435754,Benning Road,468.74,7354.95,-0.02866790242956524,-0.055164230813034676,0.08916163326804927,0.7344897282367788,0.025982575761969235
20015,Washington,DC,1391789.067923114,38.9668893,-77.058323,Friendship Heights,2486.0,8062.08,0.03000807276225747,0.06411083513493852,0.29333275032160955,0.45459693652116123,0.029868766238335533
