ZipCode,City,State,MedianPrice,Latitude,Longitude,NearestStation,MetroDistanceMeters,DistanceToDC_Meters,Growth_1Y,Growth_3Y,Growth_5Y,Growth_10Y,Price_Volatility,Yelp_Restaurant_Count,Yelp_Avg_Rating,Yelp_Avg_Review_Count,Num_Thai,Num_Coffee,Num_FastFood,Num_Japanese,Num_Italian,Num_American,Num_Bars,Num_HighEnd_Price4
20611,Bel Alton,MD,453322.6266653308,38.4550138,-76.9782444,Franconia-Springfield,38352.31,49481.13,0.0518865072270588,0.0819295306513504,0.3167306181256398,0.5542692056678666,0.0213081037675586,1,3.9,14.0,0,0,0,0,0,0,1,0
20689,Sunderland,MD,552958.2010675721,38.6629521,-76.5794051,Branch Ave,34137.83,46878.23,0.027185525911651,0.0687947717499492,0.2942654055656595,0.4897371413192689,0.0204545106945198,0,0.0,0.0,0,0,0,0,0,0,0,0
20194,Reston,VA,775695.7047574642,38.9810592,-77.3407754,Reston Town Center,3565.41,28565.59,0.0756797213776964,0.1845844858347533,0.3611145608478245,0.457471482242873,0.0196034381414762,19,3.38,144.1,3,11,5,1,5,6,5,0
22027,Dunn Loring,VA,1320904.4614293072,38.8948436,-77.2230654,Dunn Loring-Merrifield,1410.1,16876.94,0.0770517380750429,0.170576262729639,0.3957285028413248,0.5857907954308662,0.0239836097065996,25,3.23,97.5,4,9,5,3,3,4,4,0
22201,Arlington,VA,701983.3795216355,38.8865657,-77.0952497,Clarendon,149.83,5956.36,0.0348238391202104,0.0403558949650574,0.0677157291524428,0.2146775396238882,0.0155748109622768,293,3.85,888.1,31,124,61,22,60,92,66,0
20105,Aldie,VA,1059592.4691371724,38.9531257,-77.6027422,Ashburn,11226.64,50082.01,0.0906557352861034,0.1632624742246664,0.5485877906065594,0.7692946973770252,0.0289741942950948,0,0.0,0.0,0,0,0,0,0,0,0,0
22172,Triangle,VA,529571.1491764424,38.5647266,-77.3714792,Franconia-Springfield,28481.48,47570.75,0.0563014545795436,0.1325189290669597,0.4184783009888341,0.6458231227155371,0.0206306598160085,0,0.0,0.0,0,0,0,0,0,0,0,0
22610,Bentonville,VA,429851.27706764307,38.824656,-78.2791425,Ashburn,71040.45,108628.12,0.1068190345294184,0.2390443680089207,0.5387645721957661,0.8467890074848922,0.0284475467399846,0,0.0,0.0,0,0,0,0,0,0,0,0
20032,Washington,DC,339759.8678792795,38.8337188,-77.0065907,Congress Heights,2052.68,7418.94,-0.0304848822073125,-0.0393609140384472,0.1342854965813489,1.0006100313511073,0.0283488319229786,33,2.33,14.5,0,7,5,0,1,5,2,0
20853,Rockville,MD,636599.3846974443,39.1017131,-77.0945621,Rockville,4880.36,23335.98,0.0593823883938968,0.1240479966241357,0.3179170769486852,0.5159088868651193,0.0224556197216232,10,3.09,147.6,2,4,4,1,2,1,1,0
21788,Thurmont,MD,383239.9623595397,39.5899788,-77.4138613,Shady Grove,56491.13,83778.38,0.0737346454768376,0.1616581187753143,0.4292560474187678,0.694374147882133,0.0166942382723421,0,0.0,0.0,0,0,0,0,0,0,0,0
21703,Frederick,MD,414677.875071699,39.3670313,-77.4734816,Shady Grove,38232.3,64747.4,0.0384544011603654,0.1415341276509044,0.4215664523588262,0.6431535531970435,0.0174589801423244,4,2.35,4.8,1,0,0,0,1,1,0,0
20817,Bethesda,MD,1287573.278586003,38.9972294,-77.151871,Medical Center,4729.56,15348.28,0.0627778646983874,0.1309228761745862,0.3474818288555702,0.412245067548987,0.0250978744313959,2,0.0,0.0,0,0,0,1,0,0,0,0
22310,Rose Hill,VA,673068.0569744637,38.7840711,-77.1228169,Van Dorn Street,1775.83,15120.71,0.0592475502431136,0.1376821975344552,0.3180470579304579,0.5334056695181008,0.0217988597769424,34,2.62,144.1,5,12,18,2,9,4,0,0
22308,Fort Hunt,VA,958078.5189684614,38.7327286,-77.0580885,Huntington,6957.33,18593.47,0.0565132716826413,0.1196319692403527,0.3344370597985816,0.4749498866647417,0.0261108726840629,4,3.88,125.8,1,4,1,0,1,2,1,0
21757,Keymar,MD,447603.1175903279,39.5915743,-77.2681688,Shady Grove,53202.6,79812.14,0.0683804557204334,0.1414445322946285,0.4061246218925164,0.6299254483032729,0.0204854654674245,0,0.0,0.0,0,0,0,0,0,0,0,0
20748,Temple Hills,MD,363233.2022498434,38.8149015,-76.9334361,Branch Ave,2283.43,12377.06,0.03688204291714,0.059593057967759,0.2818156934652261,0.7860324586196118,0.0213881777799704,21,2.05,28.4,1,5,6,1,3,3,0,0
22630,Front Royal,VA,377785.51471232733,38.9302099,-78.1748776,Ashburn,59664.28,99281.25,0.0734952567355144,0.187578531125086,0.5180386139580979,0.9108402301141456,0.0224779553436024,18,4.03,87.9,2,12,0,1,3,9,8,0
20781,Edmonston,MD,434139.4890156525,38.9528597,-76.9462962,Hyattsville Crossing,1623.81,9320.78,0.0279291477212438,0.0614279331796331,0.2669635388473469,0.7564334623892952,0.0213052816531704,68,3.44,162.5,4,27,13,3,3,14,7,0
22735,Reva,VA,422395.21286367014,38.4768647,-78.1742575,Washington Dulles International Airport,82489.39,109964.52,0.0657908609010692,0.1667647131142108,0.517972780152668,0.9346824491123352,0.0250869202848068,0,0.0,0.0,0,0,0,0,0,0,0,0
20735,Clinton,MD,431103.7561647277,38.7502335,-76.9051652,Branch Ave,8556.83,19608.58,0.0219324262451807,0.0625974107495511,0.3238112826613078,0.6976561926039694,0.0208426467292662,5,1.86,20.0,0,3,1,0,0,0,0,0
20191,Reston,VA,633817.0589880521,38.9346448,-77.3517016,Wiehle-Reston East,1765.67,28287.12,0.0700316456688578,0.1756117338645483,0.3398732123975055,0.492515979401194,0.0204369302213465,20,3.42,94.0,2,12,4,1,2,2,1,0
22408,Fredericksburg,VA,431276.3781296558,38.2189398,-77.4440229,Franconia-Springfield,65389.72,83752.14,0.051774115032816,0.1535041158997299,0.4795587455884075,0.7675714042240069,0.0189983847519419,0,0.0,0.0,0,0,0,0,0,0,0,0
20623,Cheltenham,MD,506060.5194475799,38.7413365,-76.8422333,Branch Ave,11288.54,23747.06,0.0184989684872944,0.0646463778976507,0.3310224093447174,0.6366144080337487,0.0196876603533256,0,0.0,0.0,0,0,0,0,0,0,0,0
20708,Laurel,MD,478580.6084801248,39.0573653,-76.8257842,Greenbelt,9009.69,24873.12,0.037856550918965,0.1011220972561774,0.3336870833308343,0.6564930228029701,0.0178349037000874,15,2.15,28.3,0,3,1,0,2,2,2,1
22728,Midland,VA,570547.7302107328,38.5966202,-77.6752625,Washington Dulles International Airport,44526.3,65384.4,0.0718482043469146,0.1644381177321514,0.4309799778329979,0.7791733141614943,0.0243959217736322,0,0.0,0.0,0,0,0,0,0,0,0,0
20181,Nokesville,VA,771668.5048920683,38.6891263,-77.5696104,Washington Dulles International Airport,31462.7,52378.17,0.0716158109322464,0.154621833762083,0.4670835710566288,0.6972312324472789,0.0250973499567605,3,4.17,128.3,0,3,2,0,1,0,0,0
20664,Newburg,MD,403428.1746602791,38.3544851,-76.9253951,Franconia-Springfield,50428.49,61124.4,0.0538588040325867,0.0931006812027477,0.3287872920683817,0.5141558644049845,0.0214991691563912,0,0.0,0.0,0,0,0,0,0,0,0,0
20152,Chantilly,VA,841837.3820823216,38.9191452,-77.502426,Washington Dulles International Airport,6215.85,41106.98,0.0664442261491896,0.1512358640969305,0.4672658845222834,0.6915165052303132,0.0246069716360179,47,3.04,85.4,4,21,14,1,7,10,5,0
20136,Bristow,VA,729348.4304127136,38.7383253,-77.554552,Washington Dulles International Airport,25876.59,48955.98,0.0749904987013903,0.1728574036483352,0.5119647011429023,0.7535255365792043,0.0231110800635041,21,3.11,83.7,4,8,8,2,4,3,0,0
22657,Strasburg,VA,327242.8646650811,39.0026216,-78.3761115,Ashburn,76436.23,117144.2,0.0609264336027471,0.1914257680653484,0.514350377240768,0.8759497968799329,0.0196892472582653,6,3.98,138.3,0,4,0,0,0,2,0,0
20676,Port Republic,MD,479229.70055963,38.4932243,-76.5412735,Branch Ave,49135.79,61756.06,0.0544283722441344,0.0935828035110077,0.3125683258338999,0.4934853743033628,0.0184170683401886,1,3.0,75.0,0,0,0,0,0,1,1,0
22079,Lorton,VA,674261.8864573725,38.6746055,-77.2097393,Franconia-Springfield,10778.99,29437.71,0.0544534446106773,0.139284424778888,0.331924407181374,0.5242728375431894,0.0177455836114804,0,0.0,0.0,0,0,0,0,0,0,0,0
20815,Chevy Chase,MD,1337825.4852937171,38.9833856,-77.0792875,Bethesda,1312.71,10445.35,0.059936229570325,0.0978050668788626,0.3254905740831175,0.3890619658856748,0.0247331453963779,105,3.76,313.1,11,56,18,8,20,36,22,1
20736,Owings,MD,588868.9646214504,38.6890747,-76.627765,Branch Ave,29037.63,41773.56,0.024530623531257,0.0797565819699,0.3202474192912759,0.4967636867051499,0.019732741374537,1,2.3,23.0,0,0,1,0,1,0,0,0
20901,Silver Spring,MD,593160.1887826732,39.0202657,-77.0080206,Forest Glen,3065.77,13672.3,0.0501032804928696,0.0772960740292372,0.2647418613370594,0.4403014570651039,0.0226667856001122,21,2.66,66.8,1,12,6,2,5,1,2,0
20678,Prince Frederick,MD,447724.51653309754,38.5228202,-76.60135,Branch Ave,43264.88,55805.47,0.0418381304583742,0.0650960427373055,0.2688039380519172,0.4656980723006804,0.018639482933049,6,2.77,52.8,2,2,1,0,2,0,0,0
20886,Montgomery Village,MD,387410.6789371904,39.1874145,-77.2071361,Shady Grove,8351.32,35672.82,0.0477093456822461,0.1342699185351281,0.3321731760252489,0.6045274679864366,0.0171873898729553,4,1.25,0.5,1,1,0,0,0,0,0,0
